,Date,FB,TWTR,NFLX
1541,2019-12-23,206.179993,32.43,333.100006
1542,2019-12-24,205.119995,32.5,333.200012
1543,2019-12-26,207.789993,32.630001,332.630005
1544,2019-12-27,208.100006,32.549999,329.089996
1545,2019-12-30,204.410004,32.029999,323.309998
1546,2019-12-31,205.25,32.049999,323.570007
1547,2020-01-02,209.77999900000003,32.299999,329.809998
1548,2020-01-03,208.669998,31.52,325.899994
1549,2020-01-06,212.600006,31.639999,335.829987
1550,2020-01-07,213.059998,32.540001000000004,330.75
1551,2020-01-08,215.220001,33.049999,339.26001
1552,2020-01-09,218.300003,33.220001,335.660004
1553,2020-01-10,218.059998,32.779999,329.049988
1554,2020-01-13,221.910004,32.689999,338.920013
1555,2020-01-14,219.059998,32.82,338.690002
1556,2020-01-15,221.149994,33.23,339.070007
1557,2020-01-16,221.770004,34.189999,338.619995
1558,2020-01-17,222.139999,34.220001,339.670013
1559,2020-01-21,221.440002,34.09,338.109985
1560,2020-01-22,221.320007,34.02,326.0
1561,2020-01-23,219.75999500000003,33.889999,349.600006
1562,2020-01-24,217.940002,33.189999,353.160004
1563,2020-01-27,214.869995,32.779999,342.880005
1564,2020-01-28,217.789993,33.419998,348.519989
1565,2020-01-29,223.229996,33.630001,343.160004
1566,2020-01-30,209.529999,33.220001,347.73999
1567,2020-01-31,201.910004,32.48,345.089996
1568,2020-02-03,204.190002,33.07,358.0
1569,2020-02-04,209.830002,33.959999,369.01001
1570,2020-02-05,210.110001,33.389999,369.670013
1571,2020-02-06,210.850006,38.41,366.950012
1572,2020-02-07,212.330002,37.029999,366.769989
1573,2020-02-10,213.059998,35.959999,371.070007
1574,2020-02-11,207.190002,35.650002,373.690002
1575,2020-02-12,210.75999500000003,36.790001,380.01001
1576,2020-02-13,213.139999,37.16,381.399994
1577,2020-02-14,214.179993,36.91,380.399994
1578,2020-02-18,217.800003,38.060001,387.779999
1579,2020-02-19,217.490005,38.77,386.190002
1580,2020-02-20,214.580002,39.049999,386.0
1581,2020-02-21,210.179993,38.310001,380.070007
1582,2020-02-24,200.720001,35.889999,368.700012
1583,2020-02-25,196.770004,35.209999,360.089996
1584,2020-02-26,197.199997,34.630001,379.23999
1585,2020-02-27,189.75,33.009998,371.709991
1586,2020-02-28,192.470001,33.200001,369.029999
1587,2020-03-02,196.440002,35.82,381.049988
1588,2020-03-03,185.889999,34.93,368.769989
1589,2020-03-04,191.759995,36.0,383.790009
1590,2020-03-05,185.169998,34.970001,372.779999
1591,2020-03-06,181.089996,33.459999,368.970001
1592,2020-03-09,169.5,32.459999,346.48999
1593,2020-03-10,178.190002,34.310001,364.130005
1594,2020-03-11,170.240005,31.299999,349.920013
1595,2020-03-12,154.470001,26.780001,315.25
1596,2020-03-13,170.279999,29.290001,336.299988
1597,2020-03-16,146.009995,24.040001,298.839996
1598,2020-03-17,149.419998,24.48,319.75
1599,2020-03-18,146.96000700000005,22.0,315.470001
1600,2020-03-19,153.130005,24.129999,332.0299990000001
1601,2020-03-20,149.729996,23.950001,332.829987
1602,2020-03-23,148.100006,24.690001,360.269989
1603,2020-03-24,160.979996,25.85,357.320007
1604,2020-03-25,156.21000700000005,25.969999,342.390015
1605,2020-03-26,163.339996,26.41,362.98999
1606,2020-03-27,156.78999299999995,25.290001,357.119995
1607,2020-03-30,165.949997,25.59,370.959991
1608,2020-03-31,166.800003,24.559999,375.5
1609,2020-04-01,159.600006,23.32,364.079987
1610,2020-04-02,158.190002,23.02,370.079987
1611,2020-04-03,154.179993,23.09,361.76001
1612,2020-04-06,165.550003,24.93,379.959991
1613,2020-04-07,168.830002,25.610001,372.279999
1614,2020-04-08,174.279999,27.860001,371.119995
1615,2020-04-09,175.190002,27.77,370.720001
1616,2020-04-13,174.78999299999995,27.209999,396.720001
1617,2020-04-14,178.169998,27.940001,413.549988
1618,2020-04-15,176.970001,27.51,426.75
1619,2020-04-16,176.25,26.549999,439.170013
1620,2020-04-17,179.240005,26.700001,422.959991
1621,2020-04-20,178.240005,27.01,437.48999
1622,2020-04-21,170.800003,25.75,433.829987
1623,2020-04-22,182.279999,28.440001,421.420013
1624,2020-04-23,185.130005,27.860001,426.700012
1625,2020-04-24,190.070007,28.74,424.98999
1626,2020-04-27,187.5,30.0,421.380005
1627,2020-04-28,182.910004,28.790001,403.829987
1628,2020-04-29,194.190002,31.09,411.890015
1629,2020-04-30,204.710007,28.68,419.850006
1630,2020-05-01,202.270004,27.84,415.269989
1631,2020-05-04,205.259995,28.23,428.1499940000001
1632,2020-05-05,207.070007,28.07,424.679993
1633,2020-05-06,208.470001,27.68,434.26001
1634,2020-05-07,211.25999500000003,28.77,436.529999
1635,2020-05-08,212.350006,29.93,435.549988
1636,2020-05-11,213.179993,29.690001,440.519989
1637,2020-05-12,210.100006,29.15,431.820007
1638,2020-05-13,205.100006,28.129999,438.269989
1639,2020-05-14,206.809998,28.559999,441.950012
1640,2020-05-15,210.880005,29.0,454.190002
1641,2020-05-18,213.190002,29.639999,452.579987
1642,2020-05-19,216.880005,29.879999,451.040009
1643,2020-05-20,229.970001,32.23,447.670013
1644,2020-05-21,231.389999,32.34,436.25
1645,2020-05-22,234.910004,32.619999,429.320007
1646,2020-05-26,232.199997,34.009998,414.769989
1647,2020-05-27,229.139999,33.07,419.89001500000006
1648,2020-05-28,225.460007,31.6,413.440002
1649,2020-05-29,225.089996,30.969999,419.7300110000001
1650,2020-06-01,231.910004,31.889999,425.920013
1651,2020-06-02,232.720001,32.259998,427.30999800000006
1652,2020-06-03,230.160004,34.880001,421.970001
1653,2020-06-04,226.289993,33.720001,414.329987
1654,2020-06-05,230.770004,34.869999,419.600006
1655,2020-06-08,231.399994,36.639999,419.48999
1656,2020-06-09,238.669998,35.919998,434.049988
1657,2020-06-10,236.729996,35.139999,434.4800110000001
1658,2020-06-11,224.429993,33.029999,425.55999800000006
1659,2020-06-12,228.580002,33.400002,418.070007
1660,2020-06-15,232.5,34.110001000000004,425.5
1661,2020-06-16,235.649994,34.630001,436.130005
1662,2020-06-17,235.52999900000003,34.34,447.769989
1663,2020-06-18,235.940002,34.029999,449.869995
1664,2020-06-19,238.789993,33.41,453.720001
1665,2020-06-22,239.220001,33.470001,468.040009
1666,2020-06-23,242.240005,32.91,466.26001
1667,2020-06-24,234.020004,31.73,457.850006
1668,2020-06-25,235.679993,31.370001,465.910004
1669,2020-06-26,216.080002,29.049999,443.3999940000001
1670,2020-06-29,220.639999,29.49,447.23999
1671,2020-06-30,227.070007,29.790001,455.040009
1672,2020-07-01,237.550003,30.809999,485.64001500000006
1673,2020-07-02,233.419998,30.870001,476.89001500000006
1674,2020-07-06,240.27999900000003,32.34,493.80999800000006
1675,2020-07-07,240.860001,32.990002000000004,493.160004
1676,2020-07-08,243.580002,35.41,502.779999
1677,2020-07-09,244.5,35.720001,507.76001
1678,2020-07-10,245.070007,35.400002,548.72998
1679,2020-07-13,239.0,33.82,525.5
1680,2020-07-14,239.729996,34.380001,524.880005
1681,2020-07-15,240.27999900000003,35.669998,523.26001
1682,2020-07-16,240.929993,35.279999,527.3900150000002
1683,2020-07-17,242.02999900000003,35.810001,492.98999
1684,2020-07-20,245.419998,37.060001,502.410004
1685,2020-07-21,241.75,37.009998,490.100006
1686,2020-07-22,239.869995,36.939999,489.820007
1687,2020-07-23,232.600006,38.439999,477.579987
1688,2020-07-24,230.710007,37.540001,480.450012
1689,2020-07-27,233.5,36.849998,495.6499940000001
1690,2020-07-28,230.119995,36.610001,488.51001
1691,2020-07-29,233.289993,37.16,484.4800110000001
1692,2020-07-30,234.5,36.720001,485.799988
1693,2020-07-31,253.669998,36.400002,488.880005
1694,2020-08-03,251.960007,36.389999,498.619995
1695,2020-08-04,249.830002,36.349998,509.64001500000006
1696,2020-08-05,249.119995,36.790001,502.109985
1697,2020-08-06,265.27999900000003,37.689999,509.079987
1698,2020-08-07,268.440002,37.139999,494.7300110000001
1699,2020-08-10,263.0,37.439999,483.380005
1700,2020-08-11,256.130005,37.279999,466.929993
1701,2020-08-12,259.890015,37.439999,475.470001
1702,2020-08-13,261.299988,37.82,481.329987
1703,2020-08-14,261.23999,37.900002,482.679993
1704,2020-08-17,261.160004,37.970001,482.350006
1705,2020-08-18,262.339996,38.009998,491.869995
1706,2020-08-19,262.589996,38.889999,484.529999
1707,2020-08-20,269.01001,38.959999,497.8999940000001
1708,2020-08-21,267.01001,39.259998,492.30999800000006
1709,2020-08-24,271.390015,40.490002,488.80999800000006
1710,2020-08-25,280.820007,40.549999,490.579987
1711,2020-08-26,303.910004,41.080002,547.530029
